# DistrPoint:Pointing with distractors
# MT:Movement time
# HIT:Success
# inPractice:practice block
# A:Target Amplitude
# W:Target Width
# D:Distractor Density
# HitDistractor:Press on a distractor
# HitBG:Press on background
# Mouse.x:
# Mouse.y:
# Mouse.Left:
# Date: 2013-03-22-12-09-32
# Participant: S0
block	trial	MT	HIT	inPractice	A	W	D	HitDistractor	HitBG	Mouse.x	Mouse.y	Mouse.Left	
Integer	String	String	Integer	Integer	String	Integer	Integer	Integer	Integer	Integer	
3	2	188	null	true	400	20	high	0	0	1034.0	518.0	0.0
3	2	196	null	true	400	20	high	0	0	1031.0	515.0	0.0
3	2	204	null	true	400	20	high	0	0	1019.0	506.0	0.0
3	2	212	null	true	400	20	high	0	0	1002.0	495.0	0.0
3	2	220	null	true	400	20	high	0	0	989.0	488.0	0.0
3	2	228	null	true	400	20	high	0	0	966.0	475.0	0.0
3	2	237	null	true	400	20	high	0	0	939.0	460.0	0.0
3	2	244	null	true	400	20	high	0	0	912.0	445.0	0.0
3	2	252	null	true	400	20	high	0	0	897.0	436.0	0.0
3	2	260	null	true	400	20	high	0	0	870.0	421.0	0.0
3	2	268	null	true	400	20	high	0	0	845.0	406.0	0.0
3	2	276	null	true	400	20	high	0	0	824.0	391.0	0.0
3	2	284	null	true	400	20	high	0	0	811.0	384.0	0.0
3	2	292	null	true	400	20	high	0	0	794.0	373.0	0.0
3	2	300	null	true	400	20	high	0	0	779.0	360.0	0.0
3	2	308	null	true	400	20	high	0	0	764.0	351.0	0.0
3	2	316	null	true	400	20	high	0	0	753.0	342.0	0.0
3	2	324	null	true	400	20	high	0	0	748.0	337.0	0.0
3	2	332	null	true	400	20	high	0	0	739.0	330.0	0.0
3	2	340	null	true	400	20	high	0	0	730.0	323.0	0.0
3	2	348	null	true	400	20	high	0	0	721.0	314.0	0.0
3	2	356	null	true	400	20	high	0	0	716.0	309.0	0.0
3	2	364	null	true	400	20	high	0	0	712.0	308.0	0.0
3	2	372	null	true	400	20	high	0	0	707.0	304.0	0.0
3	2	380	null	true	400	20	high	0	0	702.0	302.0	0.0
3	2	388	null	true	400	20	high	0	0	698.0	300.0	0.0
3	2	460	null	true	400	20	high	0	0	697.0	301.0	0.0
3	2	468	null	true	400	20	high	0	0	697.0	303.0	0.0
3	2	476	null	true	400	20	high	0	0	697.0	307.0	0.0
3	2	484	null	true	400	20	high	0	0	697.0	312.0	0.0
3	2	492	null	true	400	20	high	0	0	696.0	314.0	0.0
3	2	500	null	true	400	20	high	0	0	695.0	316.0	0.0
3	2	508	null	true	400	20	high	0	0	695.0	318.0	0.0
3	2	516	null	true	400	20	high	0	0	695.0	320.0	0.0
3	2	524	null	true	400	20	high	0	0	695.0	324.0	0.0
3	2	532	null	true	400	20	high	0	0	696.0	328.0	0.0
3	2	540	null	true	400	20	high	0	0	697.0	330.0	0.0
3	2	548	null	true	400	20	high	0	0	697.0	334.0	0.0
3	2	556	null	true	400	20	high	0	0	697.0	340.0	0.0
3	2	564	null	true	400	20	high	0	0	699.0	347.0	0.0
3	2	572	null	true	400	20	high	0	0	699.0	351.0	0.0
3	2	580	null	true	400	20	high	0	0	699.0	353.0	0.0
3	2	588	null	true	400	20	high	0	0	699.0	355.0	0.0
3	2	604	null	true	400	20	high	0	0	699.0	357.0	0.0
3	2	620	null	true	400	20	high	0	0	698.0	358.0	0.0
3	2	628	null	true	400	20	high	0	0	697.0	359.0	0.0
3	2	652	null	true	400	20	high	0	0	697.0	361.0	0.0
3	2	668	null	true	400	20	high	0	0	697.0	363.0	0.0
3	2	684	null	true	400	20	high	0	0	697.0	365.0	0.0
3	2	740	null	true	400	20	high	0	0	698.0	366.0	0.0
3	2	764	null	true	400	20	high	0	0	699.0	367.0	0.0
3	2	780	null	true	400	20	high	0	0	699.0	369.0	0.0
3	2	796	null	true	400	20	high	0	0	699.0	371.0	0.0
3	2	804	null	true	400	20	high	0	0	699.0	373.0	0.0
3	2	812	null	true	400	20	high	0	0	699.0	375.0	0.0
3	2	820	null	true	400	20	high	0	0	699.0	377.0	0.0
3	2	828	null	true	400	20	high	0	0	699.0	379.0	0.0
3	2	836	null	true	400	20	high	0	0	698.0	381.0	0.0
3	2	844	null	true	400	20	high	0	0	697.0	383.0	0.0
3	2	860	null	true	400	20	high	0	0	697.0	385.0	0.0
3	2	884	null	true	400	20	high	0	0	697.0	387.0	0.0
3	3	0	null	true	400	20	high	0	0	697.0	387.0	1.0
3	3	85	null	true	400	20	high	0	0	697.0	387.0	0.0
3	3	92	null	true	400	20	high	0	0	696.0	388.0	0.0
3	3	100	null	true	400	20	high	0	0	695.0	389.0	0.0
3	3	108	null	true	400	20	high	0	0	694.0	390.0	0.0
3	3	124	null	true	400	20	high	0	0	693.0	391.0	0.0
3	3	132	null	true	400	20	high	0	0	693.0	393.0	0.0
3	3	140	null	true	400	20	high	0	0	693.0	395.0	0.0
3	3	148	null	true	400	20	high	0	0	693.0	397.0	0.0
3	3	156	null	true	400	20	high	0	0	696.0	401.0	0.0
3	3	164	null	true	400	20	high	0	0	701.0	406.0	0.0
3	3	172	null	true	400	20	high	0	0	711.0	412.0	0.0
3	3	180	null	true	400	20	high	0	0	716.0	419.0	0.0
3	3	188	null	true	400	20	high	0	0	726.0	427.0	0.0
3	3	196	null	true	400	20	high	0	0	743.0	436.0	0.0
3	3	204	null	true	400	20	high	0	0	760.0	445.0	0.0
3	3	212	null	true	400	20	high	0	0	771.0	450.0	0.0
3	3	220	null	true	400	20	high	0	0	790.0	461.0	0.0
3	3	228	null	true	400	20	high	0	0	811.0	470.0	0.0
3	3	236	null	true	400	20	high	0	0	830.0	475.0	0.0
3	3	244	null	true	400	20	high	0	0	839.0	477.0	0.0
3	3	252	null	true	400	20	high	0	0	848.0	480.0	0.0
3	3	260	null	true	400	20	high	0	0	857.0	483.0	0.0
3	3	268	null	true	400	20	high	0	0	864.0	488.0	0.0
3	3	276	null	true	400	20	high	0	0	866.0	493.0	0.0
3	3	284	null	true	400	20	high	0	0	868.0	495.0	0.0
3	3	292	null	true	400	20	high	0	0	869.0	496.0	0.0
3	3	300	null	true	400	20	high	0	0	871.0	498.0	0.0
3	3	308	null	true	400	20	high	0	0	873.0	501.0	0.0
3	3	316	null	true	400	20	high	0	0	875.0	505.0	0.0
3	3	324	null	true	400	20	high	0	0	877.0	506.0	0.0
3	3	332	null	true	400	20	high	0	0	877.0	512.0	0.0
3	3	340	null	true	400	20	high	0	0	879.0	515.0	0.0
3	3	348	null	true	400	20	high	0	0	880.0	517.0	0.0
3	3	356	null	true	400	20	high	0	0	885.0	525.0	0.0
3	3	364	null	true	400	20	high	0	0	887.0	529.0	0.0
3	3	372	null	true	400	20	high	0	0	894.0	539.0	0.0
3	3	380	null	true	400	20	high	0	0	903.0	549.0	0.0
3	3	388	null	true	400	20	high	0	0	913.0	559.0	0.0
3	3	396	null	true	400	20	high	0	0	920.0	568.0	0.0
3	3	404	null	true	400	20	high	0	0	933.0	579.0	0.0
3	3	412	null	true	400	20	high	0	0	946.0	592.0	0.0
3	3	420	null	true	400	20	high	0	0	957.0	601.0	0.0
3	3	428	null	true	400	20	high	0	0	962.0	606.0	0.0
3	3	436	null	true	400	20	high	0	0	967.0	611.0	0.0
3	3	444	null	true	400	20	high	0	0	973.0	619.0	0.0
3	3	452	null	true	400	20	high	0	0	978.0	626.0	0.0
3	3	460	null	true	400	20	high	0	0	983.0	632.0	0.0
3	3	468	null	true	400	20	high	0	0	983.0	637.0	0.0
3	3	476	null	true	400	20	high	0	0	985.0	643.0	0.0
3	3	540	null	true	400	20	high	0	0	985.0	646.0	0.0
3	3	564	null	true	400	20	high	0	0	985.0	648.0	0.0
3	3	636	null	true	400	20	high	0	0	985.0	650.0	0.0
3	3	652	null	true	400	20	high	0	0	985.0	652.0	0.0
3	3	676	null	true	400	20	high	0	0	984.0	653.0	0.0
3	3	724	null	true	400	20	high	0	0	983.0	654.0	0.0
3	3	740	null	true	400	20	high	0	0	983.0	656.0	0.0
3	3	756	null	true	400	20	high	0	0	982.0	657.0	0.0
3	3	772	null	true	400	20	high	0	0	981.0	658.0	0.0
3	4	0	null	true	400	20	high	0	0	981.0	658.0	1.0
3	4	94	null	true	400	20	high	0	0	981.0	658.0	0.0
3	4	197	null	true	400	20	high	0	0	981.0	656.0	0.0
3	4	205	null	true	400	20	high	0	0	980.0	654.0	0.0
3	4	213	null	true	400	20	high	0	0	978.0	652.0	0.0
3	4	221	null	true	400	20	high	0	0	974.0	642.0	0.0
3	4	229	null	true	400	20	high	0	0	970.0	629.0	0.0
3	4	237	null	true	400	20	high	0	0	968.0	621.0	0.0
3	4	245	null	true	400	20	high	0	0	966.0	611.0	0.0
3	4	253	null	true	400	20	high	0	0	966.0	598.0	0.0
3	4	261	null	true	400	20	high	0	0	968.0	586.0	0.0
3	4	269	null	true	400	20	high	0	0	970.0	575.0	0.0
3	4	277	null	true	400	20	high	0	0	970.0	558.0	0.0
3	4	285	null	true	400	20	high	0	0	973.0	543.0	0.0
3	4	293	null	true	400	20	high	0	0	973.0	528.0	0.0
3	4	301	null	true	400	20	high	0	0	973.0	521.0	0.0
3	4	309	null	true	400	20	high	0	0	976.0	504.0	0.0
3	4	317	null	true	400	20	high	0	0	976.0	491.0	0.0
3	4	325	null	true	400	20	high	0	0	976.0	478.0	0.0
3	4	333	null	true	400	20	high	0	0	976.0	471.0	0.0
3	4	341	null	true	400	20	high	0	0	976.0	460.0	0.0
3	4	349	null	true	400	20	high	0	0	978.0	449.0	0.0
3	4	357	null	true	400	20	high	0	0	980.0	438.0	0.0
3	4	365	null	true	400	20	high	0	0	980.0	434.0	0.0
3	4	373	null	true	400	20	high	0	0	980.0	430.0	0.0
3	4	381	null	true	400	20	high	0	0	979.0	426.0	0.0
3	4	389	null	true	400	20	high	0	0	977.0	421.0	0.0
3	4	397	null	true	400	20	high	0	0	975.0	418.0	0.0
3	4	405	null	true	400	20	high	0	0	974.0	414.0	0.0
3	4	413	null	true	400	20	high	0	0	973.0	413.0	0.0
3	4	421	null	true	400	20	high	0	0	972.0	412.0	0.0
3	4	429	null	true	400	20	high	0	0	971.0	410.0	0.0
3	4	437	null	true	400	20	high	0	0	969.0	408.0	0.0
3	4	445	null	true	400	20	high	0	0	967.0	407.0	0.0
3	4	453	null	true	400	20	high	0	0	965.0	406.0	0.0
3	4	461	null	true	400	20	high	0	0	964.0	404.0	0.0
3	4	469	null	true	400	20	high	0	0	961.0	403.0	0.0
3	4	477	null	true	400	20	high	0	0	959.0	401.0	0.0
3	4	485	null	true	400	20	high	0	0	956.0	400.0	0.0
3	4	493	null	true	400	20	high	0	0	954.0	399.0	0.0
3	4	501	null	true	400	20	high	0	0	951.0	397.0	0.0
3	4	509	null	true	400	20	high	0	0	947.0	395.0	0.0
3	4	517	null	true	400	20	high	0	0	943.0	393.0	0.0
3	4	525	null	true	400	20	high	0	0	941.0	393.0	0.0
3	4	533	null	true	400	20	high	0	0	937.0	392.0	0.0
3	4	541	null	true	400	20	high	0	0	933.0	390.0	0.0
3	4	549	null	true	400	20	high	0	0	930.0	389.0	0.0
3	4	557	null	true	400	20	high	0	0	928.0	387.0	0.0
3	4	565	null	true	400	20	high	0	0	926.0	385.0	0.0
3	4	573	null	true	400	20	high	0	0	924.0	384.0	0.0
3	4	581	null	true	400	20	high	0	0	922.0	384.0	0.0
3	4	589	null	true	400	20	high	0	0	920.0	382.0	0.0
3	4	597	null	true	400	20	high	0	0	918.0	380.0	0.0
3	4	605	null	true	400	20	high	0	0	915.0	379.0	0.0
3	4	613	null	true	400	20	high	0	0	914.0	377.0	0.0
3	4	621	null	true	400	20	high	0	0	912.0	374.0	0.0
3	4	629	null	true	400	20	high	0	0	910.0	371.0	0.0
3	4	637	null	true	400	20	high	0	0	908.0	367.0	0.0
3	4	645	null	true	400	20	high	0	0	906.0	365.0	0.0
3	4	653	null	true	400	20	high	0	0	901.0	360.0	0.0
3	4	661	null	true	400	20	high	0	0	896.0	354.0	0.0
3	4	669	null	true	400	20	high	0	0	890.0	349.0	0.0
3	4	677	null	true	400	20	high	0	0	886.0	347.0	0.0
3	4	685	null	true	400	20	high	0	0	880.0	345.0	0.0
3	4	693	null	true	400	20	high	0	0	875.0	342.0	0.0
3	4	701	null	true	400	20	high	0	0	869.0	340.0	0.0
3	4	709	null	true	400	20	high	0	0	865.0	338.0	0.0
3	4	717	null	true	400	20	high	0	0	861.0	337.0	0.0
3	4	725	null	true	400	20	high	0	0	860.0	337.0	0.0
3	4	733	null	true	400	20	high	0	0	860.0	336.0	0.0
3	4	821	null	true	400	20	high	0	0	859.0	335.0	0.0
3	4	837	null	true	400	20	high	0	0	857.0	335.0	0.0
3	4	853	null	true	400	20	high	0	0	855.0	335.0	0.0
3	4	861	null	true	400	20	high	0	0	853.0	335.0	0.0
3	4	877	null	true	400	20	high	0	0	851.0	335.0	0.0
3	4	941	null	true	400	20	high	0	0	849.0	335.0	0.0
3	4	957	null	true	400	20	high	0	0	847.0	335.0	0.0
3	4	973	null	true	400	20	high	0	0	845.0	335.0	0.0
3	4	981	null	true	400	20	high	0	0	844.0	334.0	0.0
3	4	989	null	true	400	20	high	0	0	843.0	333.0	0.0
3	4	1005	null	true	400	20	high	0	0	842.0	332.0	0.0
3	4	1021	null	true	400	20	high	0	0	841.0	331.0	0.0
3	5	1	null	true	400	20	high	0	0	841.0	331.0	1.0
3	5	102	null	true	400	20	high	0	0	841.0	331.0	0.0
3	5	197	null	true	400	20	high	0	0	840.0	332.0	0.0
3	5	205	null	true	400	20	high	0	0	840.0	335.0	0.0
3	5	213	null	true	400	20	high	0	0	840.0	347.0	0.0
3	5	221	null	true	400	20	high	0	0	842.0	357.0	0.0
3	5	229	null	true	400	20	high	0	0	844.0	374.0	0.0
3	5	237	null	true	400	20	high	0	0	846.0	391.0	0.0
3	5	245	null	true	400	20	high	0	0	848.0	404.0	0.0
3	5	253	null	true	400	20	high	0	0	848.0	409.0	0.0
3	5	261	null	true	400	20	high	0	0	850.0	420.0	0.0
3	5	269	null	true	400	20	high	0	0	852.0	430.0	0.0
3	5	277	null	true	400	20	high	0	0	855.0	441.0	0.0
3	5	285	null	true	400	20	high	0	0	855.0	450.0	0.0
3	5	293	null	true	400	20	high	0	0	858.0	461.0	0.0
3	5	301	null	true	400	20	high	0	0	858.0	474.0	0.0
3	5	309	null	true	400	20	high	0	0	858.0	482.0	0.0
3	5	317	null	true	400	20	high	0	0	856.0	487.0	0.0
3	5	325	null	true	400	20	high	0	0	854.0	493.0	0.0
3	5	333	null	true	400	20	high	0	0	852.0	499.0	0.0
3	5	341	null	true	400	20	high	0	0	849.0	510.0	0.0
3	5	349	null	true	400	20	high	0	0	849.0	514.0	0.0
3	5	357	null	true	400	20	high	0	0	844.0	530.0	0.0
3	5	365	null	true	400	20	high	0	0	838.0	546.0	0.0
3	5	373	null	true	400	20	high	0	0	831.0	563.0	0.0
3	5	381	null	true	400	20	high	0	0	829.0	572.0	0.0
3	5	389	null	true	400	20	high	0	0	824.0	584.0	0.0
3	5	397	null	true	400	20	high	0	0	817.0	601.0	0.0
3	5	405	null	true	400	20	high	0	0	810.0	618.0	0.0
3	5	413	null	true	400	20	high	0	0	805.0	629.0	0.0
3	5	421	null	true	400	20	high	0	0	798.0	646.0	0.0
3	5	429	null	true	400	20	high	0	0	791.0	655.0	0.0
3	5	437	null	true	400	20	high	0	0	789.0	664.0	0.0
3	5	445	null	true	400	20	high	0	0	787.0	668.0	0.0
3	5	453	null	true	400	20	high	0	0	787.0	672.0	0.0
3	5	461	null	true	400	20	high	0	0	786.0	673.0	0.0
3	5	469	null	true	400	20	high	0	0	785.0	674.0	0.0
3	5	477	null	true	400	20	high	0	0	785.0	676.0	0.0
3	5	485	null	true	400	20	high	0	0	785.0	680.0	0.0
3	5	494	null	true	400	20	high	0	0	785.0	684.0	0.0
3	5	502	null	true	400	20	high	0	0	787.0	685.0	0.0
3	5	509	null	true	400	20	high	0	0	788.0	688.0	0.0
3	5	518	null	true	400	20	high	0	0	788.0	692.0	0.0
3	5	525	null	true	400	20	high	0	0	788.0	696.0	0.0
3	5	541	null	true	400	20	high	0	0	788.0	698.0	0.0
3	5	549	null	true	400	20	high	0	0	788.0	700.0	0.0
3	5	557	null	true	400	20	high	0	0	789.0	701.0	0.0
3	5	565	null	true	400	20	high	0	0	790.0	703.0	0.0
3	5	573	null	true	400	20	high	0	0	790.0	706.0	0.0
3	5	581	null	true	400	20	high	0	0	792.0	710.0	0.0
3	5	589	null	true	400	20	high	0	0	793.0	713.0	0.0
3	5	597	null	true	400	20	high	0	0	794.0	714.0	0.0
3	5	605	null	true	400	20	high	0	0	795.0	716.0	0.0
3	5	693	null	true	400	20	high	0	0	797.0	717.0	0.0
3	5	701	null	true	400	20	high	0	0	799.0	717.0	0.0
3	5	709	null	true	400	20	high	0	0	801.0	717.0	0.0
3	5	725	null	true	400	20	high	0	0	803.0	717.0	0.0
3	5	733	null	true	400	20	high	0	0	805.0	718.0	0.0
3	5	741	null	true	400	20	high	0	0	809.0	719.0	0.0
3	5	749	null	true	400	20	high	0	0	811.0	719.0	0.0
3	5	757	null	true	400	20	high	0	0	817.0	719.0	0.0
3	5	765	null	true	400	20	high	0	0	826.0	719.0	0.0
3	5	773	null	true	400	20	high	0	0	837.0	719.0	0.0
3	5	781	null	true	400	20	high	0	0	846.0	719.0	0.0
3	5	789	null	true	400	20	high	0	0	852.0	719.0	0.0
3	5	797	null	true	400	20	high	0	0	859.0	719.0	0.0
3	5	805	null	true	400	20	high	0	0	868.0	719.0	0.0
3	5	813	null	true	400	20	high	0	0	877.0	719.0	0.0
3	5	821	null	true	400	20	high	0	0	882.0	719.0	0.0
3	5	829	null	true	400	20	high	0	0	886.0	719.0	0.0
3	5	837	null	true	400	20	high	0	0	889.0	719.0	0.0
3	5	1061	null	true	400	20	high	0	0	890.0	720.0	0.0
3	5	1069	null	true	400	20	high	0	0	889.0	721.0	0.0
3	5	1085	null	true	400	20	high	0	0	887.0	721.0	0.0
3	5	1093	null	true	400	20	high	0	0	886.0	722.0	0.0
3	5	1109	null	true	400	20	high	0	0	885.0	723.0	0.0
3	5	1125	null	true	400	20	high	0	0	883.0	723.0	0.0
3	5	1149	null	true	400	20	high	0	0	881.0	724.0	0.0
3	5	1165	null	true	400	20	high	0	0	879.0	725.0	0.0
3	5	1181	null	true	400	20	high	0	0	877.0	726.0	0.0
3	5	1189	null	true	400	20	high	0	0	875.0	727.0	0.0
3	5	1221	null	true	400	20	high	0	0	873.0	727.0	0.0
3	5	1261	null	true	400	20	high	0	0	871.0	727.0	0.0
3	5	1285	null	true	400	20	high	0	0	869.0	727.0	0.0
3	5	1309	null	true	400	20	high	0	0	867.0	726.0	0.0
3	5	1317	null	true	400	20	high	0	0	865.0	725.0	0.0
3	5	1325	null	true	400	20	high	0	0	863.0	725.0	0.0
3	5	1333	null	true	400	20	high	0	0	861.0	724.0	0.0
3	5	1349	null	true	400	20	high	0	0	859.0	723.0	0.0
3	5	1357	null	true	400	20	high	0	0	857.0	723.0	0.0
3	5	1365	null	true	400	20	high	0	0	855.0	723.0	0.0
3	5	1382	null	true	400	20	high	0	0	853.0	723.0	0.0
3	5	1389	null	true	400	20	high	0	0	851.0	723.0	0.0
3	5	1413	null	true	400	20	high	0	0	849.0	723.0	0.0
3	5	1429	null	true	400	20	high	0	0	847.0	723.0	0.0
3	5	1445	null	true	400	20	high	0	0	845.0	723.0	0.0
3	5	1517	null	true	400	20	high	0	0	843.0	724.0	0.0
3	6	0	null	true	400	20	high	0	0	843.0	724.0	1.0
3	6	93	null	true	400	20	high	0	0	843.0	724.0	0.0
3	6	181	null	true	400	20	high	0	0	842.0	724.0	0.0
3	6	188	null	true	400	20	high	0	0	842.0	722.0	0.0
3	6	196	null	true	400	20	high	0	0	842.0	720.0	0.0
3	6	204	null	true	400	20	high	0	0	842.0	718.0	0.0
3	6	212	null	true	400	20	high	0	0	843.0	714.0	0.0
3	6	220	null	true	400	20	high	0	0	845.0	709.0	0.0
3	6	228	null	true	400	20	high	0	0	847.0	703.0	0.0
3	6	236	null	true	400	20	high	0	0	849.0	698.0	0.0
3	6	244	null	true	400	20	high	0	0	855.0	691.0	0.0
3	6	252	null	true	400	20	high	0	0	859.0	683.0	0.0
3	6	260	null	true	400	20	high	0	0	863.0	682.0	0.0
3	6	268	null	true	400	20	high	0	0	867.0	674.0	0.0
3	6	276	null	true	400	20	high	0	0	872.0	666.0	0.0
3	6	284	null	true	400	20	high	0	0	878.0	660.0	0.0
3	6	292	null	true	400	20	high	0	0	882.0	658.0	0.0
3	6	300	null	true	400	20	high	0	0	892.0	656.0	0.0
3	6	308	null	true	400	20	high	0	0	896.0	651.0	0.0
3	6	316	null	true	400	20	high	0	0	902.0	642.0	0.0
3	6	324	null	true	400	20	high	0	0	909.0	628.0	0.0
3	6	332	null	true	400	20	high	0	0	913.0	618.0	0.0
3	6	340	null	true	400	20	high	0	0	920.0	602.0	0.0
3	6	348	null	true	400	20	high	0	0	927.0	587.0	0.0
3	6	356	null	true	400	20	high	0	0	934.0	571.0	0.0
3	6	364	null	true	400	20	high	0	0	935.0	564.0	0.0
3	6	372	null	true	400	20	high	0	0	942.0	551.0	0.0
3	6	380	null	true	400	20	high	0	0	947.0	546.0	0.0
3	6	388	null	true	400	20	high	0	0	949.0	542.0	0.0
3	6	396	null	true	400	20	high	0	0	950.0	540.0	0.0
3	6	404	null	true	400	20	high	0	0	951.0	538.0	0.0
3	6	412	null	true	400	20	high	0	0	951.0	536.0	0.0
3	6	420	null	true	400	20	high	0	0	951.0	534.0	0.0
3	6	428	null	true	400	20	high	0	0	951.0	532.0	0.0
3	6	436	null	true	400	20	high	0	0	951.0	530.0	0.0
3	6	444	null	true	400	20	high	0	0	951.0	528.0	0.0
3	6	452	null	true	400	20	high	0	0	951.0	526.0	0.0
3	6	460	null	true	400	20	high	0	0	951.0	524.0	0.0
3	6	468	null	true	400	20	high	0	0	951.0	522.0	0.0
3	6	476	null	true	400	20	high	0	0	951.0	520.0	0.0
3	6	484	null	true	400	20	high	0	0	951.0	514.0	0.0
3	6	492	null	true	400	20	high	0	0	951.0	506.0	0.0
3	6	500	null	true	400	20	high	0	0	951.0	498.0	0.0
3	6	508	null	true	400	20	high	0	0	951.0	495.0	0.0
3	6	516	null	true	400	20	high	0	0	951.0	493.0	0.0
3	6	524	null	true	400	20	high	0	0	951.0	491.0	0.0
3	6	532	null	true	400	20	high	0	0	951.0	489.0	0.0
3	6	540	null	true	400	20	high	0	0	951.0	484.0	0.0
3	6	548	null	true	400	20	high	0	0	951.0	481.0	0.0
3	6	556	null	true	400	20	high	0	0	951.0	477.0	0.0
3	6	564	null	true	400	20	high	0	0	951.0	475.0	0.0
3	6	572	null	true	400	20	high	0	0	951.0	473.0	0.0
3	6	580	null	true	400	20	high	0	0	951.0	471.0	0.0
3	6	588	null	true	400	20	high	0	0	951.0	469.0	0.0
3	6	596	null	true	400	20	high	0	0	951.0	467.0	0.0
3	6	612	null	true	400	20	high	0	0	951.0	465.0	0.0
3	6	628	null	true	400	20	high	0	0	951.0	463.0	0.0
3	6	636	null	true	400	20	high	0	0	952.0	461.0	0.0
3	6	644	null	true	400	20	high	0	0	953.0	459.0	0.0
3	6	652	null	true	400	20	high	0	0	954.0	457.0	0.0
3	6	660	null	true	400	20	high	0	0	955.0	455.0	0.0
3	6	668	null	true	400	20	high	0	0	956.0	453.0	0.0
3	6	676	null	true	400	20	high	0	0	957.0	449.0	0.0
3	6	684	null	true	400	20	high	0	0	957.0	447.0	0.0
3	6	692	null	true	400	20	high	0	0	959.0	443.0	0.0
3	6	700	null	true	400	20	high	0	0	961.0	439.0	0.0
3	6	708	null	true	400	20	high	0	0	961.0	437.0	0.0
3	6	716	null	true	400	20	high	0	0	961.0	435.0	0.0
3	6	724	null	true	400	20	high	0	0	962.0	434.0	0.0
3	6	732	null	true	400	20	high	0	0	964.0	434.0	0.0
3	6	740	null	true	400	20	high	0	0	965.0	433.0	0.0
3	6	748	null	true	400	20	high	0	0	965.0	431.0	0.0
3	6	756	null	true	400	20	high	0	0	966.0	430.0	0.0
3	6	764	null	true	400	20	high	0	0	968.0	430.0	0.0
3	6	772	null	true	400	20	high	0	0	969.0	429.0	0.0
3	6	780	null	true	400	20	high	0	0	970.0	428.0	0.0
3	6	788	null	true	400	20	high	0	0	971.0	427.0	0.0
3	6	796	null	true	400	20	high	0	0	972.0	426.0	0.0
3	6	804	null	true	400	20	high	0	0	973.0	425.0	0.0
3	6	820	null	true	400	20	high	0	0	974.0	424.0	0.0
3	6	828	null	true	400	20	high	0	0	975.0	424.0	0.0
3	6	836	null	true	400	20	high	0	0	976.0	423.0	0.0
3	6	844	null	true	400	20	high	0	0	977.0	421.0	0.0
3	6	852	null	true	400	20	high	0	0	978.0	419.0	0.0
3	6	860	null	true	400	20	high	0	0	979.0	417.0	0.0
3	6	868	null	true	400	20	high	0	0	980.0	415.0	0.0
3	6	876	null	true	400	20	high	0	0	981.0	413.0	0.0
3	6	884	null	true	400	20	high	0	0	982.0	412.0	0.0
3	6	892	null	true	400	20	high	0	0	983.0	411.0	0.0
3	6	900	null	true	400	20	high	0	0	983.0	409.0	0.0
3	6	916	null	true	400	20	high	0	0	983.0	407.0	0.0
3	6	924	null	true	400	20	high	0	0	984.0	406.0	0.0
3	6	932	null	true	400	20	high	0	0	985.0	405.0	0.0
3	6	940	null	true	400	20	high	0	0	985.0	403.0	0.0
3	6	948	null	true	400	20	high	0	0	986.0	401.0	0.0
3	6	956	null	true	400	20	high	0	0	989.0	397.0	0.0
3	6	964	null	true	400	20	high	0	0	990.0	394.0	0.0
3	6	972	null	true	400	20	high	0	0	991.0	393.0	0.0
3	6	980	null	true	400	20	high	0	0	993.0	389.0	0.0
3	6	988	null	true	400	20	high	0	0	993.0	387.0	0.0
3	6	996	null	true	400	20	high	0	0	994.0	385.0	0.0
3	6	1004	null	true	400	20	high	0	0	995.0	383.0	0.0
3	6	1012	null	true	400	20	high	0	0	996.0	381.0	0.0
3	6	1020	null	true	400	20	high	0	0	997.0	379.0	0.0
3	6	1028	null	true	400	20	high	0	0	998.0	378.0	0.0
3	6	1036	null	true	400	20	high	0	0	999.0	377.0	0.0
3	6	1164	null	true	400	20	high	0	0	998.0	376.0	0.0
3	6	1180	null	true	400	20	high	0	0	996.0	377.0	0.0
3	6	1188	null	true	400	20	high	0	0	994.0	378.0	0.0
3	6	1204	null	true	400	20	high	0	0	992.0	378.0	0.0
3	6	1308	null	true	400	20	high	0	0	990.0	378.0	0.0
3	6	1428	null	true	400	20	high	0	0	988.0	378.0	0.0
3	6	1444	null	true	400	20	high	0	0	987.0	379.0	0.0
3	6	1452	null	true	400	20	high	0	0	986.0	380.0	0.0
3	7	0	null	true	400	20	high	0	0	986.0	380.0	1.0
3	7	61	null	true	400	20	high	0	0	986.0	380.0	0.0
3	7	260	null	true	400	20	high	0	0	984.0	381.0	0.0
3	7	268	null	true	400	20	high	0	0	981.0	383.0	0.0
3	7	276	null	true	400	20	high	0	0	977.0	385.0	0.0
3	7	284	null	true	400	20	high	0	0	970.0	395.0	0.0
3	7	292	null	true	400	20	high	0	0	955.0	407.0	0.0
3	7	300	null	true	400	20	high	0	0	942.0	420.0	0.0
3	7	308	null	true	400	20	high	0	0	933.0	431.0	0.0
3	7	316	null	true	400	20	high	0	0	922.0	446.0	0.0
3	7	324	null	true	400	20	high	0	0	909.0	465.0	0.0
3	7	332	null	true	400	20	high	0	0	894.0	484.0	0.0
3	7	340	null	true	400	20	high	0	0	879.0	503.0	0.0
3	7	349	null	true	400	20	high	0	0	870.0	510.0	0.0
3	7	357	null	true	400	20	high	0	0	859.0	517.0	0.0
